Código da estação|Nome da estação|Data|Key|Precipitação|Temp. Máxima|Temp. Mínima|Temp. Comp. Média
82890|ARCOVERDE|26/10/2015|ARCOVERDE_42303|0,00|32,60|19,30|24,68
82890|ARCOVERDE|27/10/2015|ARCOVERDE_42304|0,00|32,40|18,10|24,36
82890|ARCOVERDE|28/10/2015|ARCOVERDE_42305|0,00|33,40|18,10|24,60
82890|ARCOVERDE|29/10/2015|ARCOVERDE_42306|0,00|34,00|18,90|25,84
82890|ARCOVERDE|30/10/2015|ARCOVERDE_42307|0,00|32,60|20,30|25,40
82890|ARCOVERDE|31/10/2015|ARCOVERDE_42308|0,00|28,60|19,70|23,88
82890|ARCOVERDE|1/11/2015|ARCOVERDE_42309|0,00|31,00|18,90|24,00
82890|ARCOVERDE|2/11/2015|ARCOVERDE_42310|0,00|31,40|18,70|24,20
82890|ARCOVERDE|3/11/2015|ARCOVERDE_42311|0,00|31,20|20,10|24,36
82890|ARCOVERDE|4/11/2015|ARCOVERDE_42312|0,00|31,40|19,30|24,60
82890|ARCOVERDE|5/11/2015|ARCOVERDE_42313|0,00|34,40|19,70|26,12
82890|ARCOVERDE|6/11/2015|ARCOVERDE_42314|0,00|36,00|19,10|26,92
82890|ARCOVERDE|7/11/2015|ARCOVERDE_42315|0,00|34,00|18,70|25,24
82890|ARCOVERDE|8/11/2015|ARCOVERDE_42316|0,00|32,20|19,30|24,68
82890|ARCOVERDE|9/11/2015|ARCOVERDE_42317|0,00|32,20|19,30|24,76
82890|ARCOVERDE|10/11/2015|ARCOVERDE_42318|0,00|31,40|20,70|24,20
82890|ARCOVERDE|11/11/2015|ARCOVERDE_42319|0,00|32,00|18,10|24,40
82890|ARCOVERDE|12/11/2015|ARCOVERDE_42320|0,00|33,00|18,30|25,48
82890|ARCOVERDE|13/11/2015|ARCOVERDE_42321|0,00|35,00|18,70|26,40
82890|ARCOVERDE|14/11/2015|ARCOVERDE_42322|0,00|35,00|20,10|27,24
82890|ARCOVERDE|15/11/2015|ARCOVERDE_42323|0,00|33,30|19,90|26,74
82890|ARCOVERDE|16/11/2015|ARCOVERDE_42324|0,00|34,00|20,10|26,32
82890|ARCOVERDE|17/11/2015|ARCOVERDE_42325|0,00|34,20|18,90|25,84
82890|ARCOVERDE|18/11/2015|ARCOVERDE_42326|0,00|35,00|16,80|25,90
82890|ARCOVERDE|19/11/2015|ARCOVERDE_42327|0,00|35,00|17,00|25,82
82890|ARCOVERDE|20/11/2015|ARCOVERDE_42328|0,00|35,40|17,70|26,80
82890|ARCOVERDE|21/11/2015|ARCOVERDE_42329|0,00|36,00|18,50|27,48
82890|ARCOVERDE|22/11/2015|ARCOVERDE_42330|0,00|34,80|19,90|26,72
82890|ARCOVERDE|23/11/2015|ARCOVERDE_42331|0,00|35,00|19,30|26,80
82890|ARCOVERDE|24/11/2015|ARCOVERDE_42332|0,00|35,40|19,30|27,46
82890|ARCOVERDE|25/11/2015|ARCOVERDE_42333|0,00|35,00|19,50|27,32
82890|ARCOVERDE|26/11/2015|ARCOVERDE_42334|0,00|35,80|20,10|28,04
82890|ARCOVERDE|27/11/2015|ARCOVERDE_42335|0,00|35,80|20,90|28,44
82890|ARCOVERDE|27/11/2015|ARCOVERDE_42335|0,00||20,50|
82890|ARCOVERDE|30/11/2015|ARCOVERDE_42338|0,00|34,60|18,70|26,20
82890|ARCOVERDE|1/12/2015|ARCOVERDE_42339|0,00|33,20|20,30|25,88
82890|ARCOVERDE|2/12/2015|ARCOVERDE_42340|0,00|34,00|19,70|26,08
82890|ARCOVERDE|3/12/2015|ARCOVERDE_42341|0,00|34,80|18,30|27,20
82890|ARCOVERDE|4/12/2015|ARCOVERDE_42342|0,00|36,40|19,70|27,84
82890|ARCOVERDE|5/12/2015|ARCOVERDE_42343|0,00|34,40|20,10|27,72
82890|ARCOVERDE|6/12/2015|ARCOVERDE_42344|0,00|35,80|21,30|27,84
82890|ARCOVERDE|7/12/2015|ARCOVERDE_42345|0,00|35,40|19,30|27,28
82890|ARCOVERDE|8/12/2015|ARCOVERDE_42346|0,00|35,60|19,30|26,56
82890|ARCOVERDE|9/12/2015|ARCOVERDE_42347|0,00|35,40|20,10|26,44
82890|ARCOVERDE|10/12/2015|ARCOVERDE_42348|0,00|33,80|20,50|26,20
82890|ARCOVERDE|11/12/2015|ARCOVERDE_42349|0,00|35,40|19,90|27,00
82890|ARCOVERDE|12/12/2015|ARCOVERDE_42350|0,00|35,00|19,90|26,72
82890|ARCOVERDE|13/12/2015|ARCOVERDE_42351|0,00|33,40|19,90|26,00
82890|ARCOVERDE|14/12/2015|ARCOVERDE_42352|0,00|32,20|20,10|25,16
82890|ARCOVERDE|15/12/2015|ARCOVERDE_42353|0,00|31,60|17,90|24,48
82890|ARCOVERDE|16/12/2015|ARCOVERDE_42354|0,00|33,20|19,50|25,88
82890|ARCOVERDE|17/12/2015|ARCOVERDE_42355|0,00|33,80|20,50|26,00
82890|ARCOVERDE|18/12/2015|ARCOVERDE_42356|0,00|31,40|20,70|24,40
82890|ARCOVERDE|19/12/2015|ARCOVERDE_42357|12,60|32,40|20,90|25,28
82890|ARCOVERDE|20/12/2015|ARCOVERDE_42358|0,00|33,40|20,50|25,68
82890|ARCOVERDE|21/12/2015|ARCOVERDE_42359|0,00|30,60|20,30|24,44
82890|ARCOVERDE|22/12/2015|ARCOVERDE_42360|0,00|31,60|19,90|24,16
82890|ARCOVERDE|23/12/2015|ARCOVERDE_42361|0,00|32,40|19,70|24,88
82890|ARCOVERDE|24/12/2015|ARCOVERDE_42362|0,00|31,60|19,30|23,32
82890|ARCOVERDE|25/12/2015|ARCOVERDE_42363|3,20|27,00|19,30|22,56
82890|ARCOVERDE|26/12/2015|ARCOVERDE_42364|1,00|31,40|20,10|24,24
82890|ARCOVERDE|27/12/2015|ARCOVERDE_42365|0,00|32,00|20,30|24,80
82890|ARCOVERDE|28/12/2015|ARCOVERDE_42366|0,00|32,60|19,70|25,84
82890|ARCOVERDE|29/12/2015|ARCOVERDE_42367|0,40|27,60|21,30|23,52
82890|ARCOVERDE|30/12/2015|ARCOVERDE_42368|37,00|30,20|20,10|24,60
82890|ARCOVERDE|31/12/2015|ARCOVERDE_42369|0,00|32,20|20,30|25,20
82890|ARCOVERDE|1/1/2016|ARCOVERDE_42370|0,00|33,80|18,50|25,52
82890|ARCOVERDE|2/1/2016|ARCOVERDE_42371|0,00|34,40|21,30|27,28
82890|ARCOVERDE|3/1/2016|ARCOVERDE_42372|0,00|34,20|21,30|26,36
82890|ARCOVERDE|4/1/2016|ARCOVERDE_42373|17,10|34,60|20,70|27,00
82890|ARCOVERDE|5/1/2016|ARCOVERDE_42374|0,00|33,80|22,90|27,92
82890|ARCOVERDE|6/1/2016|ARCOVERDE_42375|0,00|31,60|23,10|26,04
82890|ARCOVERDE|7/1/2016|ARCOVERDE_42376|2,60|30,60|21,70|24,16
82890|ARCOVERDE|8/1/2016|ARCOVERDE_42377|4,00|31,80|21,50|25,60
82890|ARCOVERDE|9/1/2016|ARCOVERDE_42378|0,00|30,40|20,70|23,96
82890|ARCOVERDE|10/1/2016|ARCOVERDE_42379|57,00|30,40|19,10|23,60
82890|ARCOVERDE|11/1/2016|ARCOVERDE_42380|1,60|31,00|21,30|25,04
82890|ARCOVERDE|12/1/2016|ARCOVERDE_42381|0,00|31,00|20,50|24,88
82890|ARCOVERDE|13/1/2016|ARCOVERDE_42382|0,00|30,60|20,50|25,20
82890|ARCOVERDE|14/1/2016|ARCOVERDE_42383|0,00|29,80|21,10|23,52
82890|ARCOVERDE|15/1/2016|ARCOVERDE_42384|14,00|31,60|20,10|25,68
82890|ARCOVERDE|16/1/2016|ARCOVERDE_42385|0,00|30,00|20,50|24,20
82890|ARCOVERDE|17/1/2016|ARCOVERDE_42386|5,30|31,80|21,70|24,52
82890|ARCOVERDE|18/1/2016|ARCOVERDE_42387|18,20|25,40|20,70|22,40
82890|ARCOVERDE|19/1/2016|ARCOVERDE_42388|28,30|30,40|19,30|24,52
82890|ARCOVERDE|20/1/2016|ARCOVERDE_42389|0,60|30,00|21,10|24,48
82890|ARCOVERDE|21/1/2016|ARCOVERDE_42390|0,00|29,00|21,30|23,92
82890|ARCOVERDE|22/1/2016|ARCOVERDE_42391|6,80|28,80|20,70|22,56
82890|ARCOVERDE|23/1/2016|ARCOVERDE_42392|18,00|28,80|20,70|23,32
82890|ARCOVERDE|24/1/2016|ARCOVERDE_42393|17,50|30,00|20,50|24,04
82890|ARCOVERDE|25/1/2016|ARCOVERDE_42394|7,60|31,00|20,30|25,32
82890|ARCOVERDE|26/1/2016|ARCOVERDE_42395|0,00|31,60|19,50|24,28
82890|ARCOVERDE|27/1/2016|ARCOVERDE_42396|0,00|30,40|20,50|25,00
82890|ARCOVERDE|28/1/2016|ARCOVERDE_42397|0,00|31,20|19,70|24,48
82890|ARCOVERDE|29/1/2016|ARCOVERDE_42398|0,00|29,40|17,90|22,24
82890|ARCOVERDE|30/1/2016|ARCOVERDE_42399|11,40|28,20|17,90|22,36
82890|ARCOVERDE|31/1/2016|ARCOVERDE_42400|1,00|30,00|17,70|23,32
82890|ARCOVERDE|1/2/2016|ARCOVERDE_42401|0,00|28,80|19,30|23,00
82890|ARCOVERDE|2/2/2016|ARCOVERDE_42402|23,00|28,80|20,50|23,48
82890|ARCOVERDE|3/2/2016|ARCOVERDE_42403|5,00|28,60|19,90|23,44
82890|ARCOVERDE|4/2/2016|ARCOVERDE_42404|0,00|28,60|17,90|23,28
82890|ARCOVERDE|5/2/2016|ARCOVERDE_42405|0,00|30,00|17,50|23,36
82890|ARCOVERDE|6/2/2016|ARCOVERDE_42406|0,00|29,20|19,50|23,16
82890|ARCOVERDE|7/2/2016|ARCOVERDE_42407|0,00|29,80|17,30|22,92
82890|ARCOVERDE|8/2/2016|ARCOVERDE_42408|0,00|30,00|17,00|23,50
82890|ARCOVERDE|9/2/2016|ARCOVERDE_42409|0,00|31,80|20,90|24,96
82890|ARCOVERDE|10/2/2016|ARCOVERDE_42410|0,00|31,00|20,50|24,28
82890|ARCOVERDE|11/2/2016|ARCOVERDE_42411|0,00|32,00|19,50|25,36
82890|ARCOVERDE|12/2/2016|ARCOVERDE_42412|0,00|32,40|17,70|25,32
82890|ARCOVERDE|13/2/2016|ARCOVERDE_42413|0,00|32,80|20,10|24,92
82890|ARCOVERDE|14/2/2016|ARCOVERDE_42414|0,00|32,40|21,50|25,96
82890|ARCOVERDE|15/2/2016|ARCOVERDE_42415|0,00|32,60|19,30|23,28
82890|ARCOVERDE|16/2/2016|ARCOVERDE_42416|38,60|27,60|18,30|23,20
82890|ARCOVERDE|17/2/2016|ARCOVERDE_42417|0,00|30,20|20,10|23,60
82890|ARCOVERDE|18/2/2016|ARCOVERDE_42418|0,00|30,40|19,30|23,68
82890|ARCOVERDE|19/2/2016|ARCOVERDE_42419|0,00|31,80|20,50|24,80
82890|ARCOVERDE|20/2/2016|ARCOVERDE_42420|3,40|29,80|19,90|24,04
82890|ARCOVERDE|21/2/2016|ARCOVERDE_42421|0,00|30,60|20,30|23,72
82890|ARCOVERDE|22/2/2016|ARCOVERDE_42422|0,00|30,80|17,50|23,76
82890|ARCOVERDE|23/2/2016|ARCOVERDE_42423|0,00|30,40|19,50|23,36
82890|ARCOVERDE|24/2/2016|ARCOVERDE_42424|26,60|30,40|19,90|24,52
82890|ARCOVERDE|25/2/2016|ARCOVERDE_42425|0,00|31,60|19,90|25,00
82890|ARCOVERDE|26/2/2016|ARCOVERDE_42426|0,00|32,20|18,50|25,04
82890|ARCOVERDE|27/2/2016|ARCOVERDE_42427|0,00|31,60|18,90|24,64
82890|ARCOVERDE|28/2/2016|ARCOVERDE_42428|0,00|32,20|18,10|24,80
82890|ARCOVERDE|29/2/2016|ARCOVERDE_42429|0,00|32,80|19,70|25,28
82890|ARCOVERDE|1/3/2016|ARCOVERDE_42430|0,00|32,20|18,30|24,56
82890|ARCOVERDE|2/3/2016|ARCOVERDE_42431|0,00|32,40|19,90|25,04
82890|ARCOVERDE|3/3/2016|ARCOVERDE_42432|0,00|32,00|18,70|23,76
82890|ARCOVERDE|4/3/2016|ARCOVERDE_42433|0,00|32,80|19,90|25,50
82890|ARCOVERDE|5/3/2016|ARCOVERDE_42434|0,00|33,20|21,10|26,16
82890|ARCOVERDE|6/3/2016|ARCOVERDE_42435|0,00|33,40|19,70|25,36
82890|ARCOVERDE|7/3/2016|ARCOVERDE_42436|0,00|34,00|18,50|26,00
82890|ARCOVERDE|8/3/2016|ARCOVERDE_42437|0,00|34,00|20,10|25,84
82890|ARCOVERDE|9/3/2016|ARCOVERDE_42438|0,00|33,00|21,30|25,48
82890|ARCOVERDE|10/3/2016|ARCOVERDE_42439|0,00|33,60|21,10|25,64
82890|ARCOVERDE|11/3/2016|ARCOVERDE_42440|0,60|33,60|20,30|25,24
82890|ARCOVERDE|12/3/2016|ARCOVERDE_42441|2,00|33,00|21,50|25,92
82890|ARCOVERDE|13/3/2016|ARCOVERDE_42442|0,00|32,40|20,50|25,52
82890|ARCOVERDE|14/3/2016|ARCOVERDE_42443|0,00|32,80|19,50|24,72
82890|ARCOVERDE|15/3/2016|ARCOVERDE_42444|0,20|31,80|19,50|24,88
82890|ARCOVERDE|16/3/2016|ARCOVERDE_42445|0,00|30,60|21,30|24,88
82890|ARCOVERDE|17/3/2016|ARCOVERDE_42446|0,00|31,40|21,30|24,72
82890|ARCOVERDE|18/3/2016|ARCOVERDE_42447|4,40|32,80|21,30|25,88
82890|ARCOVERDE|19/3/2016|ARCOVERDE_42448|0,00|33,60|19,90|26,04
82890|ARCOVERDE|20/3/2016|ARCOVERDE_42449|0,00|33,40|19,70|25,92
82890|ARCOVERDE|21/3/2016|ARCOVERDE_42450|0,00|33,20|19,70|25,24
82890|ARCOVERDE|22/3/2016|ARCOVERDE_42451|0,00|31,80|22,10|25,72
82890|ARCOVERDE|23/3/2016|ARCOVERDE_42452|0,00|33,40|21,10|26,04
82890|ARCOVERDE|24/3/2016|ARCOVERDE_42453|0,00|34,00|19,90|26,28
82890|ARCOVERDE|25/3/2016|ARCOVERDE_42454|0,00|33,80|19,50|25,80
82890|ARCOVERDE|26/3/2016|ARCOVERDE_42455|0,00|33,80|21,10|26,36
82890|ARCOVERDE|27/3/2016|ARCOVERDE_42456|0,00|33,40|21,50|25,60
82890|ARCOVERDE|28/3/2016|ARCOVERDE_42457|0,00|32,40|20,10|25,28
82890|ARCOVERDE|29/3/2016|ARCOVERDE_42458|0,00|33,60|20,70|25,40
82890|ARCOVERDE|30/3/2016|ARCOVERDE_42459|22,80|30,00|20,70|24,16
82890|ARCOVERDE|31/3/2016|ARCOVERDE_42460|0,00|31,20|20,30|24,64
82890|ARCOVERDE|1/4/2016|ARCOVERDE_42461|0,00|33,00|19,70|25,20
82890|ARCOVERDE|2/4/2016|ARCOVERDE_42462|0,00|32,00|20,10|24,76
82890|ARCOVERDE|3/4/2016|ARCOVERDE_42463|0,00|32,60|19,90|25,24
82890|ARCOVERDE|4/4/2016|ARCOVERDE_42464|0,00|33,40|19,70|25,44
82890|ARCOVERDE|5/4/2016|ARCOVERDE_42465|0,00|33,40|19,30|25,52
82890|ARCOVERDE|6/4/2016|ARCOVERDE_42466|6,40|32,20|20,90|25,08
82890|ARCOVERDE|7/4/2016|ARCOVERDE_42467|0,00|32,40|18,50|25,28
82890|ARCOVERDE|8/4/2016|ARCOVERDE_42468|0,00|34,00|19,90|26,44
82890|ARCOVERDE|9/4/2016|ARCOVERDE_42469|0,00|33,60|20,10|26,20
82890|ARCOVERDE|10/4/2016|ARCOVERDE_42470|0,00|32,80|20,10|25,80
82890|ARCOVERDE|11/4/2016|ARCOVERDE_42471|0,00|33,20|21,90|26,32
82890|ARCOVERDE|12/4/2016|ARCOVERDE_42472|0,00|31,20|20,90|24,56
82890|ARCOVERDE|13/4/2016|ARCOVERDE_42473|0,00|32,20|20,10|25,00
82890|ARCOVERDE|14/4/2016|ARCOVERDE_42474|0,00|28,60|21,30|24,04
82890|ARCOVERDE|15/4/2016|ARCOVERDE_42475|4,80|30,00|20,90|23,84
82890|ARCOVERDE|16/4/2016|ARCOVERDE_42476|2,10|28,60|20,30|23,12
82890|ARCOVERDE|17/4/2016|ARCOVERDE_42477|0,50|29,60|20,10|23,60
82890|ARCOVERDE|18/4/2016|ARCOVERDE_42478|1,70|28,40|20,90|23,08
82890|ARCOVERDE|19/4/2016|ARCOVERDE_42479|0,00|31,40|18,10|24,08
82890|ARCOVERDE|20/4/2016|ARCOVERDE_42480|0,00|30,60|20,30|24,48
82890|ARCOVERDE|21/4/2016|ARCOVERDE_42481|0,00|28,20|19,70|23,08
82890|ARCOVERDE|22/4/2016|ARCOVERDE_42482|3,60|30,00|20,10|23,92
82890|ARCOVERDE|23/4/2016|ARCOVERDE_42483|0,00|28,40|20,50|23,36
82890|ARCOVERDE|24/4/2016|ARCOVERDE_42484|0,00|32,40|19,30|24,60
82890|ARCOVERDE|25/4/2016|ARCOVERDE_42485|0,00|32,20|19,50|24,68
82890|ARCOVERDE|26/4/2016|ARCOVERDE_42486|0,00|32,20|19,30|24,60
82890|ARCOVERDE|27/4/2016|ARCOVERDE_42487|0,00|33,80|20,30|25,76
82890|ARCOVERDE|28/4/2016|ARCOVERDE_42488|0,00|32,60|20,30|25,64
82890|ARCOVERDE|29/4/2016|ARCOVERDE_42489|0,00|33,20|20,50|25,16
82890|ARCOVERDE|30/4/2016|ARCOVERDE_42490|0,00|32,80|20,70|25,24
82890|ARCOVERDE|1/5/2016|ARCOVERDE_42491|0,00|32,00|18,10|24,28
82890|ARCOVERDE|2/5/2016|ARCOVERDE_42492|54,40|31,40|20,90|24,44
82890|ARCOVERDE|3/5/2016|ARCOVERDE_42493|3,70|30,40|19,10|23,64
82890|ARCOVERDE|4/5/2016|ARCOVERDE_42494|0,00|30,00|16,40|22,86
82890|ARCOVERDE|5/5/2016|ARCOVERDE_42495|0,00|30,00|16,40|22,62
82890|ARCOVERDE|6/5/2016|ARCOVERDE_42496|4,00|29,00|18,90|23,04
82890|ARCOVERDE|7/5/2016|ARCOVERDE_42497|0,00|29,80|19,50|23,32
82890|ARCOVERDE|8/5/2016|ARCOVERDE_42498|0,00|29,60|18,90|23,12
82890|ARCOVERDE|9/5/2016|ARCOVERDE_42499|0,00|28,20|20,10|22,44
82890|ARCOVERDE|10/5/2016|ARCOVERDE_42500|11,60|26,60|20,10|22,28
82890|ARCOVERDE|11/5/2016|ARCOVERDE_42501|33,60|29,40|20,70|23,44
82890|ARCOVERDE|12/5/2016|ARCOVERDE_42502|20,80|29,00|20,50|23,60
82890|ARCOVERDE|13/5/2016|ARCOVERDE_42503|0,00|30,00|19,30|23,88
82890|ARCOVERDE|14/5/2016|ARCOVERDE_42504|0,00|29,00|18,90|22,84
82890|ARCOVERDE|15/5/2016|ARCOVERDE_42505|0,00|28,80|18,10|22,72
82890|ARCOVERDE|16/5/2016|ARCOVERDE_42506|0,00|27,00|18,30|22,32
82890|ARCOVERDE|17/5/2016|ARCOVERDE_42507|36,00|29,40|19,50|23,68
82890|ARCOVERDE|18/5/2016|ARCOVERDE_42508|0,00|30,00|18,50|23,44
82890|ARCOVERDE|19/5/2016|ARCOVERDE_42509|0,00|29,20|17,70|22,76
82890|ARCOVERDE|20/5/2016|ARCOVERDE_42510|0,00|28,40|16,20|21,86
82890|ARCOVERDE|21/5/2016|ARCOVERDE_42511|0,00|28,60|18,50|22,92
82890|ARCOVERDE|22/5/2016|ARCOVERDE_42512|0,00|29,00|16,80|22,78
82890|ARCOVERDE|23/5/2016|ARCOVERDE_42513|0,00|30,00|20,50|24,00
82890|ARCOVERDE|24/5/2016|ARCOVERDE_42514|14,10|29,40|20,90|24,12
82890|ARCOVERDE|25/5/2016|ARCOVERDE_42515|0,00|26,40|19,90|21,88
82890|ARCOVERDE|26/5/2016|ARCOVERDE_42516|5,20|27,00|18,70|21,28
82890|ARCOVERDE|27/5/2016|ARCOVERDE_42517|0,00|27,00|16,40|22,02
82890|ARCOVERDE|28/5/2016|ARCOVERDE_42518|0,00|27,60|19,50|22,68
82890|ARCOVERDE|29/5/2016|ARCOVERDE_42519|0,00|28,40|19,10|22,92
82890|ARCOVERDE|30/5/2016|ARCOVERDE_42520|10,60|28,00|20,90|23,20
82890|ARCOVERDE|31/5/2016|ARCOVERDE_42521|3,20|27,40|19,70|22,64
82890|ARCOVERDE|1/6/2016|ARCOVERDE_42522|0,00|28,00|18,70|22,28
82890|ARCOVERDE|2/6/2016|ARCOVERDE_42523|0,00|28,80|19,10|22,76
82890|ARCOVERDE|3/6/2016|ARCOVERDE_42524|0,00|28,20|19,50|22,44
82890|ARCOVERDE|4/6/2016|ARCOVERDE_42525|0,00|29,00|18,10|23,40
82890|ARCOVERDE|5/6/2016|ARCOVERDE_42526|0,00|28,40|20,30|22,80
82890|ARCOVERDE|6/6/2016|ARCOVERDE_42527|0,00|28,80|17,50|22,60
82890|ARCOVERDE|7/6/2016|ARCOVERDE_42528|0,00|29,40|16,80|22,94
82890|ARCOVERDE|8/6/2016|ARCOVERDE_42529|0,00|31,00|19,10|22,80
82890|ARCOVERDE|9/6/2016|ARCOVERDE_42530|0,00|30,20|18,90|23,72
82890|ARCOVERDE|10/6/2016|ARCOVERDE_42531|0,00|29,40|19,90|23,52
82890|ARCOVERDE|11/6/2016|ARCOVERDE_42532|0,00|29,80|17,30|22,20
82890|ARCOVERDE|12/6/2016|ARCOVERDE_42533|0,00|29,80|17,30|22,56
82890|ARCOVERDE|13/6/2016|ARCOVERDE_42534|0,00|28,80|15,20|21,58
82890|ARCOVERDE|14/6/2016|ARCOVERDE_42535|0,00|29,40|15,00|21,22
82890|ARCOVERDE|15/6/2016|ARCOVERDE_42536|0,00|27,80|17,30|21,52
82890|ARCOVERDE|16/6/2016|ARCOVERDE_42537|0,00|27,80|17,50|21,84
82890|ARCOVERDE|17/6/2016|ARCOVERDE_42538|0,00|29,40|16,60|22,22
82890|ARCOVERDE|18/6/2016|ARCOVERDE_42539|0,00|29,60|15,40|21,82
82890|ARCOVERDE|19/6/2016|ARCOVERDE_42540|0,00|28,00|15,00|21,46
82890|ARCOVERDE|20/6/2016|ARCOVERDE_42541|4,60|27,80|18,70|21,28
82890|ARCOVERDE|21/6/2016|ARCOVERDE_42542|0,00|28,60|16,80|21,90
82890|ARCOVERDE|22/6/2016|ARCOVERDE_42543|1,60|24,40|19,30|20,64
82890|ARCOVERDE|23/6/2016|ARCOVERDE_42544|7,70|26,60|18,50|21,56
82890|ARCOVERDE|24/6/2016|ARCOVERDE_42545|0,00|27,40|16,80|20,86
82890|ARCOVERDE|25/6/2016|ARCOVERDE_42546|0,00|29,00|18,30|22,28
82890|ARCOVERDE|26/6/2016|ARCOVERDE_42547|2,30|28,00|18,50|21,36
82890|ARCOVERDE|27/6/2016|ARCOVERDE_42548|0,00|27,00|19,10|21,04
82890|ARCOVERDE|28/6/2016|ARCOVERDE_42549|1,00|25,80|17,50|20,64
82890|ARCOVERDE|29/6/2016|ARCOVERDE_42550|0,00|27,40|16,40|20,62
82890|ARCOVERDE|30/6/2016|ARCOVERDE_42551|0,00|28,40|16,40|21,10
82890|ARCOVERDE|1/7/2016|ARCOVERDE_42552|0,50|29,00|18,10|21,84
82890|ARCOVERDE|2/7/2016|ARCOVERDE_42553|0,40|27,80|18,50|20,48
82890|ARCOVERDE|3/7/2016|ARCOVERDE_42554|5,80|27,40|18,10|21,68
82890|ARCOVERDE|4/7/2016|ARCOVERDE_42555|0,00|28,40|17,50|21,84
82890|ARCOVERDE|5/7/2016|ARCOVERDE_42556|0,00|28,00|17,70|21,92
82890|ARCOVERDE|6/7/2016|ARCOVERDE_42557|0,00|28,20|18,10|22,04
82890|ARCOVERDE|7/7/2016|ARCOVERDE_42558|0,00|29,00|17,00|21,98
82890|ARCOVERDE|8/7/2016|ARCOVERDE_42559|0,00|30,40|17,50|22,72
82890|ARCOVERDE|9/7/2016|ARCOVERDE_42560|0,00|28,80|16,80|21,78
82890|ARCOVERDE|10/7/2016|ARCOVERDE_42561|0,00|29,20|17,50|21,96
82890|ARCOVERDE|11/7/2016|ARCOVERDE_42562|0,00|26,00|17,70|20,60
82890|ARCOVERDE|12/7/2016|ARCOVERDE_42563|0,60|29,40|18,10|22,16
82890|ARCOVERDE|13/7/2016|ARCOVERDE_42564|0,00|28,00|18,90|22,04
82890|ARCOVERDE|14/7/2016|ARCOVERDE_42565|0,00|29,20|17,70|22,00
82890|ARCOVERDE|15/7/2016|ARCOVERDE_42566|0,00|29,20|13,80|21,10
82890|ARCOVERDE|16/7/2016|ARCOVERDE_42567|0,00|30,00|15,00|22,38
82890|ARCOVERDE|17/7/2016|ARCOVERDE_42568|0,00|30,80|16,00|23,22
82890|ARCOVERDE|18/7/2016|ARCOVERDE_42569|0,00|32,20|16,80|23,66
82890|ARCOVERDE|19/7/2016|ARCOVERDE_42570|0,00|28,60|17,50|21,40
82890|ARCOVERDE|20/7/2016|ARCOVERDE_42571|0,00|29,00|16,00|21,14
82890|ARCOVERDE|21/7/2016|ARCOVERDE_42572|0,00|28,40|13,80|19,54
82890|ARCOVERDE|22/7/2016|ARCOVERDE_42573|0,00|29,00|10,80|
82890|ARCOVERDE|23/7/2016|ARCOVERDE_42574|0,00|28,40|15,80|20,70
82890|ARCOVERDE|24/7/2016|ARCOVERDE_42575|0,00|28,40|16,80|21,38
82890|ARCOVERDE|25/7/2016|ARCOVERDE_42576|0,00|28,20|15,40|20,78
82890|ARCOVERDE|26/7/2016|ARCOVERDE_42577|0,00|28,60|16,00|20,86
82890|ARCOVERDE|27/7/2016|ARCOVERDE_42578|0,00|29,00|15,60|21,30
82890|ARCOVERDE|28/7/2016|ARCOVERDE_42579|0,00|29,00|17,00|21,50
82890|ARCOVERDE|29/7/2016|ARCOVERDE_42580|0,50|28,80|16,20|20,90
82890|ARCOVERDE|30/7/2016|ARCOVERDE_42581|1,70|24,80|17,30|19,84
82890|ARCOVERDE|31/7/2016|ARCOVERDE_42582|1,70|25,40|16,80|19,82
82890|ARCOVERDE|1/8/2016|ARCOVERDE_42583|0,80|27,80|15,80|20,10
82890|ARCOVERDE|2/8/2016|ARCOVERDE_42584|0,00|27,40|13,40|20,10
82890|ARCOVERDE|3/8/2016|ARCOVERDE_42585|0,00|29,00|15,60|21,18
82890|ARCOVERDE|4/8/2016|ARCOVERDE_42586|0,00|28,00|17,00|21,02
82890|ARCOVERDE|5/8/2016|ARCOVERDE_42587|0,00|28,80|15,00|21,14
82890|ARCOVERDE|6/8/2016|ARCOVERDE_42588|0,00|29,60|15,00|21,62
82890|ARCOVERDE|7/8/2016|ARCOVERDE_42589|0,00|30,20|15,20|22,18
82890|ARCOVERDE|8/8/2016|ARCOVERDE_42590|0,00|30,60|15,20|22,78
82890|ARCOVERDE|9/8/2016|ARCOVERDE_42591|0,00|29,40|15,80|22,50
82890|ARCOVERDE|10/8/2016|ARCOVERDE_42592|0,00|30,20|16,20|22,70
82890|ARCOVERDE|11/8/2016|ARCOVERDE_42593|0,00|31,80|15,60|22,70
82890|ARCOVERDE|12/8/2016|ARCOVERDE_42594|0,00|31,00|15,20|21,94
82890|ARCOVERDE|13/8/2016|ARCOVERDE_42595|0,00|29,60|15,40|21,78
82890|ARCOVERDE|14/8/2016|ARCOVERDE_42596|0,00|31,00|16,80|23,02
82890|ARCOVERDE|15/8/2016|ARCOVERDE_42597|0,00|31,80|16,60|23,50
82890|ARCOVERDE|16/8/2016|ARCOVERDE_42598|0,00|32,80|18,70|24,92
82890|ARCOVERDE|17/8/2016|ARCOVERDE_42599|0,00|32,20|18,50|23,68
